# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code_4_model
# start_datetime = 2023-03-17 09:28:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = /root/dupa/LAB_01/samples/code_4-20230317092841_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-0.794459,0.721866,0.368252,2,4,1,0.832956,0.494879
-1.90013,0.97516,0.368252,2,5,0,2.02383,1.61611
-1.39848,0.666667,0.368252,1,3,1,2.54503,1.14605
-1.40232,0.999992,0.368252,2,3,0,1.41705,1.14977
-1.4156,0.999974,0.368252,2,3,0,1.42628,1.16261
-1.3907,1,0.368252,1,1,0,1.42197,1.1385
-1.45046,0.999654,0.368252,1,1,0,1.45066,1.1962
-1.46871,0.999902,0.368252,1,1,0,1.47776,1.21371
-2.03437,0.747683,0.368252,2,4,1,2.86772,1.73805
-1.98354,0.999957,0.368252,2,3,0,2.08727,1.69202
-1.89887,0.99997,0.368252,2,3,0,2.02253,1.61496
-2.58,0.998922,0.368252,3,7,0,2.58029,2.22385
-2.61675,0.999943,0.368252,1,1,0,2.62274,2.25613
-1.32659,0.999933,0.368252,2,5,0,2.74501,1.0759
-1.31082,1,0.368252,1,1,0,1.33567,1.06038
-0.868022,0.636569,0.368252,2,3,0,1.9684,0.588321
-0.707393,0.857143,0.368252,2,7,1,0.860906,0.363542
-0.707393,0,0.368252,0,1,1,2.94497,0.363542
-0.915112,0.944296,0.368252,2,7,0,0.920596,0.644114
-0.893596,1,0.368252,2,3,0,0.917941,0.618922
-1.41163,0.49207,0.368252,1,2,1,2.31968,1.15877
-1.57604,0.998863,0.368252,2,3,0,1.66247,1.31571
-0.883349,0.5,0.368252,1,2,1,3.21012,0.606752
-1.38789,0.993825,0.368252,3,7,0,1.44915,1.13578
-1.53775,0.999739,0.368252,3,7,0,1.55191,1.27949
-0.678661,0.75,0.368252,2,4,1,1.4839,0.121716
-0.662361,0.985657,0.368252,1,3,0,0.722039,0.262027
-0.662361,0,0.368252,0,1,1,0.918623,0.262027
-1.96255,0.683933,0.368252,2,4,1,2.26391,1.67296
-2.22129,0.999165,0.368252,1,3,0,2.32859,1.90604
-1.367,0.799911,0.368252,2,5,1,2.48291,1.11545
-1.17956,0.998263,0.368252,3,7,0,1.91497,0.928901
-1.22304,0.999005,0.368252,2,3,0,1.34453,0.972951
-1.66232,0.665175,0.368252,1,3,1,2.1744,1.39667
-1.03285,0.75,0.368252,2,4,1,1.78467,0.775406
-2.17245,0.984593,0.368252,2,5,0,2.83924,1.86233
-1.81358,0.99966,0.368252,1,3,0,2.43456,1.53681
-1.53033,1,0.368252,2,3,0,1.81235,1.27245
-1.50217,1,0.368252,1,1,0,1.53623,1.24567
-1.60978,0.999624,0.368252,2,3,0,1.63661,1.34747
-1.60749,1,0.368252,1,1,0,1.62627,1.34532
-1.04535,0.628084,0.368252,3,7,0,1.12248,0.016599
-1.04535,0.569006,0.368252,1,1,0,1.38269,0.016599
-0.652703,0.66682,0.368252,2,3,0,0.779003,0.189703
-0.652703,0,0.368252,0,1,1,0.822283,0.189703
-0.653182,0.999856,0.368252,2,3,0,0.65399,0.184211
-0.890375,0.457229,0.368252,1,2,1,1.46547,0.615109
-0.658179,0.5,0.368252,1,2,1,1.24867,0.246312
-0.800638,0.973872,0.368252,1,3,0,0.97767,0.503129
-0.663666,0.997538,0.368252,1,3,0,0.927263,0.266326
-0.663666,0.208414,0.368252,1,1,0,0.876154,0.266326
-0.663666,0,0.368252,0,1,1,1.48588,0.266326
-0.73708,0.964822,0.368252,2,3,0,0.759535,0.0770787
-0.656443,1,0.368252,1,1,0,0.700603,0.165994
-1.3915,0.639562,0.368252,2,4,1,1.93149,1.13928
-1.6106,0.79941,0.368252,2,5,1,1.69238,1.34824
-1.56109,1,0.368252,1,1,0,1.61192,1.30159
-1.60459,0.999805,0.368252,1,1,0,1.60714,1.34259
-0.807142,0.558113,0.368252,3,7,0,1.61519,0.511717
-0.991127,0.664781,0.368252,1,3,1,1.0962,0.729944
-1.00105,0.999857,0.368252,1,1,0,1.00951,0.740844
-1.03576,0.999527,0.368252,1,1,0,1.03739,0.778544
-0.670487,0.5,0.368252,1,2,1,1.73926,0.286122
-0.800116,0.983962,0.368252,1,3,0,0.915487,0.502436
-0.800116,0,0.368252,0,1,1,2.93574,0.502436
-0.746441,0.979982,0.368252,3,7,0,0.813306,0.0726031
-0.97786,0.414383,0.368252,2,4,1,2.36004,0.715268
-0.808104,0.99839,0.368252,3,7,0,1.24329,0.512979
-1.02028,0.664418,0.368252,1,3,1,1.16752,0.761818
-0.822706,0.666667,0.368252,1,3,1,1.13415,0.531908
-1.18288,0.99569,0.368252,1,3,0,1.64517,0.932277
-0.928195,0.999716,0.368252,3,7,0,1.30929,0.659214
-0.67748,0.5,0.368252,1,2,1,1.6321,0.123208
-0.827624,0.410847,0.368252,3,7,0,0.827885,0.538191
-0.65619,0.5,0.368252,1,2,1,1.05038,0.237085
-0.732997,0.986023,0.368252,1,3,0,0.80051,0.406231
-0.732997,0,0.368252,0,1,1,1.30839,0.406231
-0.926861,0.663276,0.368252,1,3,1,1.08323,0.657682
-2.26601,0.731028,0.368252,2,4,1,3.30213,1.94595
-1.9607,1,0.368252,2,3,0,2.26522,1.67128
-0.667502,0.99953,0.368252,2,7,0,2.09825,0.138221
-0.667828,1,0.368252,2,7,0,0.668017,0.278835
-0.974218,0.477351,0.368252,1,2,1,1.54346,0.71122
-0.778321,0.998832,0.368252,1,3,0,1.10056,0.47287
-0.925958,0.664956,0.368252,1,3,1,0.993491,0.656643
-0.731571,0.998394,0.368252,1,3,0,1.07392,0.403978
-1.31189,0.47601,0.368252,1,2,1,2.73058,1.06144
-2.33527,0.992795,0.368252,2,5,0,2.78586,2.0076
-3.31286,0.665607,0.368252,1,3,1,5.75982,2.86049
-3.10116,0.999961,0.368252,2,3,0,3.41097,2.67794
-3.23411,0.999957,0.368252,3,7,0,3.26459,2.79269
-2.79255,0.833333,0.368252,2,6,1,3.24248,2.40997
-5.90528,0.886635,0.368252,3,9,1,6.4336,5.04802
-5.95432,0.999985,0.368252,1,1,0,5.95893,5.08887
-4.35681,0.999999,0.368252,4,15,0,5.99819,3.74979
-3.55904,0.857143,0.368252,2,7,0,4.50435,3.07168
-2.33795,0.833281,0.368252,2,6,1,4.15584,2.00998
-1.96783,0.999694,0.368252,1,3,0,2.61291,1.67776
-2.22061,0.999456,0.368252,2,3,0,2.22317,1.90543
-0.934388,1,0.368252,3,7,0,0.944803,0.666311
-0.970389,0.999397,0.368252,1,1,0,0.971311,0.706953
-0.820129,0.666667,0.368252,1,3,1,1.02659,0.528597
-0.820129,8.40103e-11,0.368252,1,1,0,1.7267,0.528597
-0.67878,0.998099,0.368252,1,3,0,0.927995,0.306548
-0.67878,0,0.368252,0,1,1,1.15977,0.306548
-0.686938,0.999355,0.368252,1,1,0,0.687516,0.324386
-0.686938,0,0.368252,0,1,1,2.76215,0.324386
-0.807653,0.989266,0.368252,1,3,0,0.887017,0.512388
-1.0127,0.678849,0.368252,2,3,0,1.24633,0.0191583
-1.0127,0.0932518,0.368252,2,7,0,1.04025,0.0191583
-0.86939,0.434855,0.368252,1,1,0,1.95293,0.589978
-1.86339,0.734245,0.368252,2,4,1,2.39563,1.58252
-1.86083,1,0.368252,1,1,0,1.88068,1.58017
-2.0935,0.999208,0.368252,1,3,0,2.17461,1.7914
-1.31971,0.666667,0.368252,1,3,1,3.79803,1.06914
-1.28765,1,0.368252,2,3,0,1.32349,1.03747
-1.86124,0.664725,0.368252,1,3,1,2.76791,1.58055
-1.64387,0.999921,0.368252,2,3,0,1.93618,1.37943
-1.61536,0.999924,0.368252,2,3,0,1.70169,1.35271
-1.21728,0.666667,0.368252,1,3,1,2.02083,0.967144
-0.887057,0.666667,0.368252,1,3,1,1.55671,0.61117
-1.14645,0.99294,0.368252,1,3,0,1.34687,0.894964
-1.11646,1,0.368252,1,1,0,1.14961,0.863912
-1.06225,1,0.368252,1,1,0,1.11587,0.806887
-1.01493,1,0.368252,1,1,0,1.06187,0.755998
-1.23817,0.996377,0.368252,1,3,0,1.35439,0.988155
-1.1145,1,0.368252,2,3,0,1.25186,0.861874
-1.08571,1,0.368252,3,7,0,1.11771,0.83172
-0.819033,0.998507,0.368252,1,3,0,1.31902,0.527186
-0.819033,0,0.368252,0,1,1,3.09253,0.527186
-0.921056,0.989642,0.368252,1,3,0,0.940685,0.650993
-1.72116,0.743776,0.368252,2,4,1,2.01244,1.45144
-1.53872,1,0.368252,2,3,0,1.72979,1.28041
-1.13254,0.99897,0.368252,2,5,0,1.98224,0.880599
-1.17247,0.999613,0.368252,1,1,0,1.17406,0.921662
-1.66442,0.664673,0.368252,1,3,1,2.34059,1.39864
-0.928877,0.799855,0.368252,2,5,1,1.88192,0.659998
-0.823001,0.959704,0.368252,1,3,0,0.947816,0.532286
-0.809556,1,0.368252,1,1,0,0.826519,0.514881
-0.876803,0.99868,0.368252,2,3,0,0.892274,0.598915
-0.876803,0,0.368252,0,1,1,2.85975,0.598915
-1.12671,0.992991,0.368252,1,3,0,1.31349,0.874565
-1.47896,0.665291,0.368252,1,3,1,1.80261,1.22351
-1.0685,0.666667,0.368252,1,3,1,1.95072,0.813528
-0.825157,0.5,0.368252,1,2,1,1.87094,0.0465107
-0.670694,0.967599,0.368252,1,1,0,0.8592,0.286672
-0.753957,0.990889,0.368252,1,3,0,0.801809,0.438107
-0.684658,0.93977,0.368252,3,7,0,0.881733,0.319572
-0.747059,0.994472,0.368252,2,3,0,0.782827,0.427851
-1.43596,0.472791,0.368252,1,2,1,3.34691,1.18225
-1.67853,0.998428,0.368252,1,3,0,1.78494,1.4118
-3.48471,0.993861,0.368252,2,7,0,3.88767,3.00803
-3.17425,0.857126,0.368252,2,7,1,3.63606,2.74107
-3.18183,0.999986,0.368252,3,7,0,3.26185,2.74761
-1.23541,0.999736,0.368252,2,7,0,3.73199,0.985381
-2.4985,0.745088,0.368252,2,4,1,3.29204,2.15209
-1.02602,0.998861,0.368252,2,7,0,3.70827,0.768031
-0.726641,0.5,0.368252,1,2,1,1.40334,0.39609
-0.680476,1,0.368252,2,3,0,0.91758,0.310405
-0.795996,0.988684,0.368252,1,3,0,0.87477,0.496939
-0.789737,1,0.368252,1,1,0,0.801614,0.488511
-1.04556,0.746851,0.368252,2,4,1,1.051,0.789066
-1.00517,1,0.368252,1,1,0,1.04585,0.745358
-0.761752,0.666667,0.368252,1,3,1,1.22356,0.449459
-0.949759,0.991034,0.368252,1,3,0,1.07886,0.683785
-0.742275,0.666667,0.368252,1,3,1,1.11343,0.42061
-0.742275,0,0.368252,0,1,1,1.33597,0.42061
-0.677826,0.5,0.368252,1,2,1,0.92665,0.122767
-0.677826,0,0.368252,0,1,1,1.34272,0.122767
-0.677826,6.30638e-37,0.368252,1,1,0,0.791766,0.122767
-0.689834,0.9931,0.368252,1,1,0,0.700296,0.109499
-0.686525,0.432031,0.368252,2,3,0,0.822981,0.323523
-0.823679,0.793514,0.368252,2,3,0,1.00279,0.0468706
-1.08835,0.142798,0.368252,1,2,1,3.21977,0.83449
-0.856251,0.666667,0.368252,1,3,1,1.24529,0.573963
-0.769652,0.836507,0.368252,1,3,0,0.868981,0.460736
-0.671964,0.86296,0.368252,2,7,0,0.824524,0.289987
-0.775588,0.996569,0.368252,1,3,0,0.848197,0.469069
-1.88956,0.960439,0.368252,2,7,0,2.65626,1.60646
-1.52974,0.999513,0.368252,1,3,0,2.17282,1.27189
-1.56861,0.999432,0.368252,2,3,0,1.70971,1.30869
-1.54976,0.999609,0.368252,2,3,0,1.7195,1.29087
-1.48884,0.997383,0.368252,3,7,0,2.45651,1.23296
-1.48985,0.999998,0.368252,2,3,0,1.50642,1.23391
-1.24615,0.999962,0.368252,3,7,0,1.5428,0.996144
-1.90019,0.747931,0.368252,2,4,1,2.02372,1.61617
-1.89072,1,0.368252,1,1,0,1.9144,1.60752
-2.28933,0.998611,0.368252,2,5,0,2.62557,1.96674
-2.55361,0.999385,0.368252,1,3,0,2.66053,2.20063
-2.00405,0.999858,0.368252,3,7,0,2.81846,1.71061
-2.25021,0.833084,0.368252,2,6,1,2.3424,1.93186
-1.56705,0.833333,0.368252,2,6,1,2.2475,1.30722
-1.81528,0.799478,0.368252,2,5,1,1.9226,1.53837
-1.93315,0.999422,0.368252,2,3,0,2.04934,1.64622
-0.745731,0.999826,0.368252,2,5,0,2.07115,0.425853
-0.85569,0.665147,0.368252,1,3,1,0.893296,0.573273
-0.908268,0.999058,0.368252,2,3,0,0.931523,0.636151
-0.909612,0.999974,0.368252,1,1,0,0.920404,0.637718
-0.818886,1,0.368252,2,3,0,0.917841,0.526997
-0.652628,0.5,0.368252,1,2,1,1.09644,0.190866
-0.65874,0.998192,0.368252,2,7,0,0.666016,0.24865
-0.659666,0.999885,0.368252,1,1,0,0.66029,0.252328
-0.66187,0.992787,0.368252,2,3,0,0.685351,0.149784
-0.986414,0.705049,0.368252,2,4,1,0.991772,0.724744
-1.0202,0.998612,0.368252,2,3,0,1.12911,0.761723
-1.2469,0.997639,0.368252,2,3,0,1.24703,0.996895
-1.01001,0.999396,0.368252,1,3,0,1.37956,0.750641
-1.01001,0,0.368252,0,1,1,3.56424,0.750641
-0.829597,0.666667,0.368252,1,3,1,1.09896,0.540699
-1.43301,0.486442,0.368252,1,2,1,2.75687,1.17942
-1.13789,0.999327,0.368252,1,3,0,1.63987,0.886136
-1.02769,0.999993,0.368252,2,3,0,1.15214,0.769836
-0.702202,0.999206,0.368252,3,7,0,1.19478,0.354161
-0.702202,0,0.368252,0,1,1,1.86582,0.354161
-0.702994,0.999951,0.368252,1,1,0,0.707261,0.355613
-1.15577,0.477756,0.368252,1,2,1,2.11362,0.904552
-1.76126,0.997028,0.368252,3,7,0,1.76137,1.48857
-1.74163,1,0.368252,2,3,0,1.77091,1.47041
-0.987983,0.999712,0.368252,2,5,0,1.9633,0.726476
-0.780426,0.998732,0.368252,1,3,0,1.13185,0.475781
-0.681298,0.856712,0.368252,2,7,1,0.828601,0.312245
-0.774858,0.713794,0.368252,3,7,0,0.824566,0.46805
-0.774858,0,0.368252,0,1,1,2.10099,0.46805
-0.77858,0.999869,0.368252,1,1,0,0.784924,0.473229
-0.677019,0.998803,0.368252,1,3,0,0.833119,0.302442
-0.665125,0.999848,0.368252,2,3,0,0.681863,0.270897
-0.665125,0,0.368252,0,1,1,1.89305,0.270897
-0.659464,0.998696,0.368252,2,3,0,0.685282,0.251541
-0.711209,0.987678,0.368252,2,3,0,0.727229,0.0921932
-0.711209,0.265784,0.368252,1,2,1,2.84155,0.0921932
-0.711209,0.666738,0.368252,1,1,0,0.79702,0.0921932
-0.711209,0,0.368252,0,1,1,1.45458,0.0921932
-0.711209,0,0.368252,0,1,1,1.18821,0.0921932
-0.662198,1,0.368252,1,1,0,0.690162,0.149011
-0.657658,0.994934,0.368252,1,3,0,0.684007,0.244048
-0.703202,0.993279,0.368252,1,3,0,0.727547,0.355993
-0.837304,0.990179,0.368252,1,3,0,0.921644,0.550433
-0.717403,0.666667,0.368252,1,3,1,0.888719,0.380854
-0.877794,0.663587,0.368252,1,3,1,0.990319,0.600105
-1.20794,0.745152,0.368252,2,4,1,1.55999,0.957714
-0.805392,0.75,0.368252,2,4,1,1.24162,0.509415
-0.834465,0.99778,0.368252,2,3,0,0.917291,0.546859
-1.15488,0.746843,0.368252,2,4,1,1.16928,0.903637
-0.772906,0.5,0.368252,1,2,1,1.70869,0.465318
-0.656026,0.5,0.368252,1,2,1,0.976904,0.167672
-0.656026,0,0.368252,0,1,1,3.05957,0.167672
-0.715381,0.985333,0.368252,2,3,0,0.716677,0.0894178
-0.715381,0.0811577,0.368252,1,1,0,0.8294,0.0894178
-0.717693,0.907334,0.368252,3,7,0,0.971122,0.381343
-0.829571,0.993531,0.368252,1,3,0,0.878436,0.540666
-0.86291,0.99916,0.368252,1,1,0,0.863282,0.582108
-0.896605,0.999264,0.368252,1,1,0,0.897226,0.622473
-0.896605,0,0.368252,0,1,1,2.84024,0.622473
-0.886023,1,0.368252,2,3,0,0.902902,0.60994
-1.11074,0.665011,0.368252,1,3,1,1.25321,0.857946
-1.117,0.999768,0.368252,2,3,0,1.17242,0.86447
-1.42136,0.665509,0.368252,1,3,1,1.65121,1.16817
-0.876067,0.799892,0.368252,2,5,1,1.51289,0.598032
-0.873636,1,0.368252,1,1,0,0.885602,0.595106
-0.701535,1,0.368252,1,3,0,1.00725,0.352932
-0.808871,0.992574,0.368252,1,3,0,0.860636,0.513985
-0.785904,1,0.368252,1,1,0,0.809282,0.4833
-1.21871,0.988513,0.368252,3,7,0,1.41001,0.968585
-0.7878,0.99961,0.368252,3,7,0,1.47178,0.485882
-0.688259,0.999175,0.368252,1,3,0,0.831725,0.327124
-0.688259,0,0.368252,0,1,1,1.16825,0.327124
-0.658613,1,0.368252,2,3,0,0.794344,0.248128
-0.658613,0,0.368252,0,1,1,1.25649,0.248128
-0.838227,0.943506,0.368252,1,1,0,0.861092,0.043477
-0.838227,0,0.368252,0,1,1,3.02188,0.043477
-0.679739,0.911038,0.368252,2,3,0,0.906984,0.308739
-0.679739,0,0.368252,0,1,1,1.2516,0.308739
-0.83012,0.522817,0.368252,2,3,0,0.965462,0.541363
-0.82865,1,0.368252,1,1,0,0.839026,0.539496
-2.68896,0.961054,0.368252,2,7,0,3.28723,2.31943
-2.43904,0.999951,0.368252,1,3,0,2.7774,2.09958
-2.41359,1,0.368252,1,1,0,2.4482,2.07706
-0.944311,0.99983,0.368252,2,5,0,2.66619,0.677613
-0.804791,0.999688,0.368252,1,3,0,0.992533,0.508623
-0.804791,0,0.368252,0,1,1,1.8153,0.508623
-1.1206,0.988767,0.368252,2,5,0,1.48141,0.86822
-0.942607,0.999688,0.368252,1,3,0,1.18828,0.675678
-0.876617,0.997669,0.368252,3,7,0,1.26657,0.598692
-1.1494,0.664439,0.368252,1,3,1,1.37851,0.898002
-1.74023,0.66385,0.368252,1,3,1,2.7601,1.46911
-1.68685,1,0.368252,2,3,0,1.74128,1.41955
-1.53241,0.998785,0.368252,3,7,0,2.29499,1.27442
-1.07654,0.998655,0.368252,2,5,0,2.12642,0.822035
-0.908759,0.999708,0.368252,1,3,0,1.13757,0.636723
-1.13999,0.994481,0.368252,1,3,0,1.28698,0.888308
-0.823237,0.749408,0.368252,2,4,1,1.4798,0.532588
-0.946526,0.997588,0.368252,2,3,0,0.95156,0.680125
-0.774881,1,0.368252,2,3,0,0.94133,0.468082
-0.774881,0,0.368252,0,1,1,1.51658,0.468082
-0.77682,0.998241,0.368252,2,3,0,0.861173,0.470785
-1.88586,0.730212,0.368252,2,4,1,2.01553,1.60307
-2.2298,0.833046,0.368252,2,6,1,2.23087,1.91364
-2.91071,0.799531,0.368252,2,5,0,3.00972,2.51285
-1.7718,0.833333,0.368252,2,6,1,2.97022,1.4983
-2.47065,0.665499,0.368252,1,3,1,3.72446,2.12751
-2.73023,0.999493,0.368252,1,3,0,2.82902,2.35554
-1.53985,0.999973,0.368252,2,5,0,2.81191,1.28148
-1.60628,0.999898,0.368252,2,3,0,1.60633,1.34419
-1.66362,0.99992,0.368252,2,3,0,1.6643,1.39789
-1.13602,0.666667,0.368252,1,3,1,2.45889,0.8842
-0.672231,0.746371,0.368252,2,4,1,2.20524,0.290674
-0.665576,1,0.368252,2,3,0,0.828235,0.272264
-0.65246,1,0.368252,2,3,0,0.663513,0.205723
-0.667619,0.998615,0.368252,2,3,0,0.678875,0.138011
-0.667619,0,0.368252,0,1,1,1.7151,0.138011
-1.09643,0.920933,0.368252,3,7,0,1.10638,0.842983
-0.69528,0.998553,0.368252,2,5,0,1.17642,0.104488
-0.69528,0,0.368252,0,1,1,0.820702,0.104488
-0.69528,0,0.368252,0,1,1,1.09732,0.104488
-0.692535,0.330734,0.368252,2,3,0,0.852885,0.335751
-0.692535,0,0.368252,0,1,1,1.99678,0.335751
-1.82262,0.712733,0.368252,2,4,1,1.99667,1.54512
-2.11069,0.998838,0.368252,1,3,0,2.25962,1.80687
-3.11592,0.997553,0.368252,2,5,0,3.47452,2.69069
-3.42804,0.999582,0.368252,1,3,0,3.58265,2.95943
-3.33419,0.999989,0.368252,2,3,0,3.47211,2.87883
-2.8853,0.999812,0.368252,2,5,0,3.73383,2.49076
-2.59185,0.833307,0.368252,2,6,1,3.02222,2.23426
-2.60633,0.999923,0.368252,3,7,0,2.7821,2.24698
-2.30894,0.999873,0.368252,1,3,0,2.75366,1.98419
-2.03849,0.999878,0.368252,1,3,0,2.4277,1.74177
-1.67736,0.999595,0.368252,1,3,0,2.31307,1.41071
-2.54124,0.997388,0.368252,3,7,0,2.69882,2.18975
-2.72286,0.999913,0.368252,3,7,0,2.73863,2.3491
-0.792031,0.75,0.368252,2,4,1,3.35418,0.491611
-0.901068,0.99754,0.368252,2,3,0,0.906668,0.627724
-0.885828,0.998858,0.368252,2,3,0,1.0037,0.609707
-0.732876,0.998932,0.368252,1,3,0,0.970337,0.40604
-1.01085,0.491697,0.368252,1,2,1,1.34499,0.751564
-0.825345,0.999229,0.368252,1,3,0,1.10744,0.535284
-1.16993,0.743395,0.368252,2,4,1,1.58873,0.919062
-1.48671,0.665597,0.368252,1,3,1,1.73117,1.23093
-1.44957,1,0.368252,3,7,0,1.49003,1.19535
-0.770784,0.5,0.368252,1,2,1,3.19669,0.462333
-0.701835,0.760579,0.368252,1,3,0,0.783546,0.353485
-0.889251,0.886146,0.368252,2,3,0,0.905319,0.0337712
-0.889251,0.0610269,0.368252,3,8,1,2.80328,0.0337712
-0.889251,0.0691628,0.368252,1,2,1,1.88069,0.0337712
-0.707862,0.769917,0.368252,2,3,0,1.05861,0.364376
-0.827073,0.992078,0.368252,1,3,0,0.889092,0.537489
-1.87064,0.735526,0.368252,2,4,1,1.96382,1.58915
-1.94978,0.999534,0.368252,2,3,0,2.08336,1.66135
-0.932665,0.5,0.368252,1,2,1,5.3727,0.664339
-0.652397,0.749717,0.368252,2,4,1,0.960794,0.203472
-0.652397,0,0.368252,0,1,1,1.87802,0.203472
-0.652397,0,0.368252,0,1,1,2.03245,0.203472
-1.05489,0.961913,0.368252,3,7,0,1.07895,0.799043
-2.24071,0.791256,0.368252,2,5,1,2.96807,1.92338
-2.52771,0.999266,0.368252,1,3,0,2.6634,2.17784
-2.48747,0.999827,0.368252,3,7,0,2.83304,2.14235
-2.32447,1,0.368252,2,3,0,2.50622,1.998
-0.768629,0.999697,0.368252,2,7,0,2.66547,0.459287
-0.768629,0,0.368252,0,1,1,2.5246,0.459287
-1.20469,0.743899,0.368252,2,4,1,1.27114,0.954424
-0.94529,0.749683,0.368252,2,4,1,1.38422,0.678724
-0.782365,0.999658,0.368252,3,7,0,0.845721,0.0586466
-0.782365,0,0.368252,0,1,1,1.40863,0.0586466
-0.656478,1,0.368252,1,1,0,0.71747,0.165861
-0.906445,0.443347,0.368252,1,2,1,1.59786,0.634021
-0.894321,1,0.368252,1,1,0,0.912318,0.619778
-1.532,0.489059,0.368252,1,2,1,2.92385,1.27403
-1.5611,0.999863,0.368252,1,1,0,1.56699,1.3016
-1.51382,0.999931,0.368252,2,3,0,1.60917,1.25677
-0.749304,0.749709,0.368252,2,4,1,1.81499,0.431212
-0.838583,0.665493,0.368252,1,3,0,0.858951,0.552039
-1.26348,0.492412,0.368252,1,2,1,1.90284,1.01346
-1.73364,0.665159,0.368252,1,3,1,2.32091,1.46301
-0.909666,0.8,0.368252,2,5,1,1.74587,0.63778
-1.16395,0.993731,0.368252,1,3,0,1.3486,0.912948
-1.13617,1,0.368252,1,1,0,1.16784,0.884352
-1.1648,0.999723,0.368252,1,1,0,1.16874,0.913814
-1.11603,1,0.368252,1,1,0,1.16475,0.86346
-1.78872,0.662871,0.368252,1,3,1,3.15356,1.51391
-1.83584,0.999844,0.368252,1,1,0,1.83824,1.55725
-1.43717,0.999406,0.368252,2,5,0,2.20946,1.18341
-1.15677,0.999416,0.368252,1,3,0,1.61687,0.905579
-0.658151,0.998979,0.368252,3,7,0,1.38488,0.246192
-0.907023,0.960752,0.368252,3,7,0,1.24504,0.634697
-0.885016,0.998918,0.368252,2,3,0,1.00672,0.60874
-0.772104,0.666667,0.368252,1,3,1,0.91532,0.464192
-0.868727,0.665569,0.368252,1,3,0,0.89048,0.589175
-0.746312,1,0.368252,2,3,0,0.86579,0.426728
-1.38276,0.975065,0.368252,3,7,0,1.68785,1.13079
-1.08568,0.999232,0.368252,1,3,0,1.60104,0.831678
-1.0361,0.999884,0.368252,2,3,0,1.11942,0.778906
-0.728814,0.75,0.368252,2,4,1,1.0485,0.399587
-0.937074,0.98661,0.368252,1,3,0,1.12315,0.669378
-1.15158,0.995544,0.368252,1,3,0,1.26813,0.900242
-0.980767,0.999812,0.368252,2,3,0,1.20928,0.718494
-0.811126,0.999328,0.368252,1,3,0,1.06068,0.516932
-0.720206,0.666667,0.368252,1,3,1,0.834692,0.385545
-0.799884,0.665355,0.368252,1,3,0,0.819435,0.502126
-1.06465,0.663492,0.368252,1,3,1,1.31313,0.809432
-0.86693,0.666667,0.368252,1,3,1,1.16788,0.586997
-0.681514,0.5,0.368252,1,2,1,1.04861,0.312725
-0.806614,0.996406,0.368252,1,3,0,0.898128,0.511023
-1.37293,0.48607,0.368252,1,2,1,2.57158,1.12123
-1.67146,0.997618,0.368252,1,3,0,1.86101,1.4052
-3.08657,0.99548,0.368252,2,5,0,3.25775,2.66532
-1.62091,0.999355,0.368252,2,7,0,4.13004,1.35791
-1.46285,1,0.368252,2,3,0,1.63347,1.20808
-1.52676,0.999671,0.368252,1,1,0,1.52684,1.26906
-1.84947,0.799225,0.368252,2,5,1,2.06718,1.56976
-0.932341,0.999359,0.368252,2,5,0,2.24602,0.663969
-0.658272,0.5,0.368252,1,2,1,1.40784,0.246704
-0.658448,1,0.368252,2,3,0,0.721741,0.247447
-0.658448,0,0.368252,0,1,1,1.21374,0.247447
-0.954529,0.47157,0.368252,1,2,1,1.55453,0.68917
-1.00365,0.999236,0.368252,1,1,0,1.00368,0.743699
-0.659681,0.5,0.368252,1,2,1,1.94624,0.155419
-0.676,0.993747,0.368252,1,1,0,0.677062,0.125148
-0.799734,0.749609,0.368252,2,3,0,1.4756,0.501927
-0.938766,0.995464,0.368252,1,3,0,0.991661,0.671307
-1.20718,0.993949,0.368252,1,3,0,1.40888,0.956942
-1.38364,0.998903,0.368252,2,3,0,1.39021,1.13164
-1.06133,1,0.368252,2,5,0,1.38547,0.805906
-1.45388,0.994262,0.368252,2,5,0,1.88798,1.19949
-0.917302,0.999864,0.368252,2,5,0,1.53502,0.646652
-0.920735,0.999979,0.368252,2,3,0,0.930743,0.650623
-1.07422,0.999086,0.368252,1,3,0,1.12294,0.81958
