# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code_4_model
# start_datetime = 2023-03-17 09:28:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = /root/dupa/LAB_01/samples/code_4-20230317092841_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-0.654741,0.690641,0.515677,1,1,0,0.72951,0.22889
-0.718251,0.678402,0.515677,2,3,0,0.740126,0.38228
-0.718251,0,0.515677,0,1,1,1.97876,0.38228
-0.713479,0.945974,0.515677,2,3,0,0.866976,0.374178
-0.88664,0.98957,0.515677,2,3,0,0.892302,0.610674
-0.967902,0.665839,0.515677,1,3,1,0.967938,0.704176
-1.21752,0.664703,0.515677,1,3,1,1.28446,0.967383
-1.31932,0.999575,0.515677,2,3,0,1.31932,1.06875
-1.11479,0.666667,0.515677,1,3,1,1.3435,0.862168
-1.2074,0.998548,0.515677,1,1,0,1.20744,0.95716
-1.26004,0.999312,0.515677,1,1,0,1.2657,1.01003
-1.03406,0.666667,0.515677,1,3,1,1.29971,0.776711
-0.677076,0.5,0.515677,1,2,1,1.34275,0.302576
-0.677076,0,0.515677,0,1,1,2.26694,0.302576
-0.677076,0.201577,0.515677,1,1,0,0.819057,0.302576
-0.692941,0.991639,0.515677,2,3,0,0.775529,0.336554
-0.682156,1,0.515677,1,1,0,0.693667,0.314144
-0.682156,0.414071,0.515677,1,1,0,0.829097,0.314144
-0.834168,0.906461,0.515677,1,1,0,0.905771,0.0443912
-0.66756,1,0.515677,1,1,0,0.765846,0.278075
-0.667388,0.993938,0.515677,2,3,0,0.732734,0.277585
-0.790474,0.986864,0.515677,2,3,0,0.794111,0.489509
-0.652658,0.5,0.515677,1,2,1,0.855969,0.209937
-0.744768,0.973192,0.515677,1,3,0,0.799561,0.424397
-1.95481,0.436276,0.515677,1,2,1,5.14696,1.66593
-2.03216,0.999662,0.515677,1,1,0,2.03629,1.73605
-1.93006,1,0.515677,1,1,0,2.03253,1.6434
-1.82007,1,0.515677,2,3,0,1.92972,1.54277
-0.956152,0.5,0.515677,1,2,1,3.1638,0.690998
-1.60828,0.48949,0.515677,1,2,1,2.35838,1.34606
-1.13266,0.998691,0.515677,3,7,0,2.1175,0.880722
-1.48694,0.664789,0.515677,1,3,1,1.63724,1.23114
-1.94756,0.74779,0.515677,2,4,1,2.1998,1.65933
-2.4434,0.99723,0.515677,1,3,0,2.71622,2.10343
-1.76402,0.666667,0.515677,1,3,1,3.05989,1.49113
-1.05771,0.5,0.515677,1,2,1,2.58738,0.802052
-2.30549,0.421541,0.515677,3,7,0,2.3145,1.98112
-2.30378,0.99987,0.515677,2,3,0,2.43198,1.9796
-1.69771,0.666667,0.515677,1,3,1,2.77668,1.42965
-2.16543,0.99904,0.515677,3,7,0,2.16566,1.85604
-1.34567,0.666667,0.515677,1,3,1,3.20682,1.09462
-1.68506,0.665516,0.515677,1,3,1,1.80106,1.41788
-0.681201,0.5,0.515677,1,2,1,3.98466,0.312028
-0.725333,1,0.515677,2,3,0,0.736837,0.39397
-1.13467,0.48206,0.515677,1,2,1,1.51781,0.882804
-1.0926,1,0.515677,1,1,0,1.14097,0.838962
-0.795278,0.998597,0.515677,1,3,0,1.23057,0.495978
-0.795278,0.985485,0.515677,1,3,0,1.18181,0.495978
-0.76073,1,0.515677,1,1,0,0.795076,0.447984
-0.76073,0,0.515677,0,1,1,1.99154,0.447984
-1.68841,0.830862,0.515677,2,7,1,1.6886,1.421
-2.06867,0.99745,0.515677,1,3,0,2.20865,1.76902
-1.21955,0.99989,0.515677,3,7,0,2.20868,0.969426
-0.876931,1,0.515677,2,3,0,1.21012,0.599069
-1.15707,0.663558,0.515677,1,3,1,1.26623,0.905891
-1.70641,0.66355,0.515677,1,3,1,2.15481,1.43775
-2.15098,0.996838,0.515677,1,3,0,2.36604,1.84307
-2.15563,0.999994,0.515677,2,3,0,2.18448,1.84724
-2.19166,0.999981,0.515677,3,7,0,2.20749,1.87953
-2.16112,1,0.515677,1,1,0,2.2094,1.85217
-2.08459,1,0.515677,1,1,0,2.16543,1.78338
-1.78718,0.998934,0.515677,3,7,0,2.7401,1.51249
-0.66932,0.75,0.515677,2,4,1,1.71339,0.28298
-0.663918,0.998137,0.515677,1,3,0,0.684343,0.145184
-0.663918,0,0.515677,0,1,1,1.03938,0.145184
-0.955356,0.412521,0.515677,1,2,1,1.47386,0.690102
-0.923429,0.627113,0.515677,2,3,0,1.22899,0.0287215
-0.653211,1,0.515677,1,1,0,0.732635,0.216963
-0.653211,0,0.515677,0,1,1,1.04416,0.216963
-0.653211,0,0.515677,0,1,1,2.18772,0.216963
-1.31335,0.674482,0.515677,2,4,1,1.44557,1.06288
-1.31335,0,0.515677,0,1,1,4.5607,1.06288
-1.04103,0.666667,0.515677,1,3,1,1.3862,0.78421
-1.35495,0.993377,0.515677,1,3,0,1.47229,1.10369
-0.741986,0.749444,0.515677,2,4,1,1.12636,0.0746798
-0.850316,0.239283,0.515677,2,3,0,1.27145,0.566651
-1.22866,0.492413,0.515677,1,2,1,1.47188,0.978601
-1.22866,0,0.515677,0,1,1,3.38455,0.978601
-1.06975,0.666667,0.515677,1,3,1,1.23615,0.814848
-1.50785,0.663793,0.515677,1,3,1,1.78109,1.25108
-1.05012,0.998608,0.515677,1,3,0,1.807,0.79395
-1.60249,0.662525,0.515677,1,3,1,2.08555,1.34062
-0.762065,0.5,0.515677,1,2,1,3.06223,0.449911
-0.762065,0,0.515677,0,1,1,1.76571,0.449911
-0.935065,0.81145,0.515677,1,1,0,1.282,0.0272087
-0.65838,1,0.515677,1,1,0,0.754245,0.247162
-0.672682,0.990764,0.515677,2,3,0,0.727461,0.291826
-0.841728,0.488355,0.515677,1,2,1,0.926112,0.555977
-0.718574,1,0.515677,1,3,0,0.85397,0.382823
-0.750028,0.964025,0.515677,2,3,0,0.755168,0.0709962
-0.750028,0,0.515677,0,1,1,1.27952,0.0709962
-0.667203,1,0.515677,1,1,0,0.704974,0.13876
-0.951745,0.407242,0.515677,1,2,1,1.47611,0.686029
-0.951745,0,0.515677,0,1,1,2.75321,0.686029
-0.739963,0.379384,0.515677,2,3,0,1.01849,0.417071
-0.687485,0.999657,0.515677,2,3,0,0.753244,0.325525
-0.67877,1,0.515677,2,3,0,0.730506,0.306524
-0.702306,0.999059,0.515677,2,3,0,0.70242,0.354352
-0.990352,0.485586,0.515677,1,2,1,1.19127,0.72909
-0.954252,1,0.515677,1,1,0,0.995852,0.688857
-0.862215,0.666667,0.515677,1,3,1,0.952045,0.581261
-1.13612,0.663447,0.515677,1,3,1,1.24206,0.884302
-0.831116,0.99879,0.515677,1,3,0,1.27275,0.542626
-1.49004,0.482422,0.515677,1,2,1,2.34801,1.2341
-1.98994,0.9949,0.515677,1,3,0,2.30107,1.69782
-2.07203,0.999885,0.515677,2,3,0,2.07543,1.77205
-2.63675,0.99708,0.515677,1,3,0,3.01102,2.27368
-2.16105,0.999686,0.515677,1,3,0,2.87054,1.8521
-2.02953,0.99997,0.515677,3,7,0,2.22814,1.73368
-1.93048,1,0.515677,1,1,0,2.03019,1.64379
-1.14771,0.5,0.515677,1,2,1,2.92805,0.896261
-1.17185,0.999633,0.515677,1,1,0,1.18526,0.921028
-1.57583,0.664654,0.515677,1,3,1,1.78307,1.31551
-1.46486,1,0.515677,1,1,0,1.57494,1.21001
-0.873132,0.99894,0.515677,3,7,0,0.906717,0.0365185
-0.843649,0.588265,0.515677,2,3,0,1.32971,0.558373
-1.3411,0.48876,0.515677,1,2,1,1.80116,1.09015
-0.974046,0.998917,0.515677,1,3,0,1.52307,0.711028
-0.772688,1,0.515677,1,3,0,1.02399,0.465012
-0.766163,1,0.515677,2,3,0,0.781943,0.455782
-0.813353,0.997418,0.515677,1,1,0,0.813777,0.519833
-1.18868,0.980036,0.515677,1,3,0,1.44374,0.938187
-0.949519,1,0.515677,2,3,0,1.19493,0.683514
-0.895112,1,0.515677,1,1,0,0.94954,0.620712
-1.15738,0.663989,0.515677,1,3,1,1.24541,0.90621
-0.661476,0.99116,0.515677,3,7,0,2.12973,0.258981
-1.3296,0.891517,0.515677,3,7,0,1.9717,1.07886
-1.29796,1,0.515677,1,1,0,1.34178,1.04768
-0.653052,0.749665,0.515677,2,4,1,1.31634,0.215263
-0.793246,0.959863,0.515677,1,3,0,0.896536,0.493248
-0.793246,0,0.515677,0,1,1,1.31572,0.493248
-0.758635,1,0.515677,2,3,0,0.792937,0.444948
-1.34154,0.477762,0.515677,1,2,1,2.07781,1.09057
-1.84134,0.993455,0.515677,1,3,0,2.16908,1.56231
-1.88744,0.999683,0.515677,2,3,0,1.98627,1.60452
-1.93261,0.999785,0.515677,1,1,0,1.94443,1.64572
-1.43608,0.999179,0.515677,1,3,0,2.23923,1.18237
-1.93557,0.665091,0.515677,1,3,1,2.25162,1.64842
-2.63615,0.798977,0.515677,2,5,1,2.65412,2.27315
-2.13517,0.799884,0.515677,2,5,1,2.90584,1.82888
-0.704514,0.75,0.515677,2,4,1,2.12153,0.358377
-0.807402,0.99708,0.515677,1,3,0,0.822317,0.512058
-0.675622,1,0.515677,2,3,0,0.797345,0.299106
-0.670829,1,0.515677,1,1,0,0.677081,0.287029
-1.17724,0.455923,0.515677,1,2,1,1.90794,0.926526
-1.68051,0.664026,0.515677,1,3,1,2.03983,1.41364
-0.727425,1,0.515677,3,7,0,1.2218,0.0821863
-0.738598,0.977914,0.515677,1,1,0,0.835552,0.0763235
-0.738598,0.23562,0.515677,1,2,1,1.66613,0.0763235
-1.75897,0.355675,0.515677,2,4,1,2.38223,1.48645
-2.38371,0.995212,0.515677,1,3,0,2.8912,2.05059
-4.26679,0.99572,0.515677,3,7,0,4.44468,3.67367
-7.03925,0.997245,0.515677,2,7,0,9.13449,5.9894
-5.61387,0.999996,0.515677,3,7,0,7.12679,4.80503
-6.21527,0.999846,0.515677,3,7,0,6.30987,5.30598
-5.77908,0.999978,0.515677,1,3,0,6.36181,4.94285
-6.47202,0.999502,0.515677,1,3,0,6.98989,5.51926
-5.1091,0.857128,0.515677,2,7,1,6.73807,4.38282
-1.0323,0.75,0.515677,2,4,1,6.84188,0.774816
-0.782517,0.999146,0.515677,1,3,0,1.12231,0.47866
-0.782517,0,0.515677,0,1,1,1.48194,0.47866
-0.960627,0.66374,0.515677,1,3,1,1.00154,0.696029
-0.663021,0.5,0.515677,1,2,1,1.19599,0.264228
-0.653876,1,0.515677,1,3,0,0.66121,0.222846
-1.02149,0.450286,0.515677,1,2,1,1.5217,0.763122
-1.02149,0,0.515677,0,1,1,2.66194,0.763122
-1.66657,0.491594,0.515677,1,2,1,2.36752,1.40064
-1.16968,0.749556,0.515677,2,4,1,2.0083,0.918809
-1.19561,0.999875,0.515677,2,3,0,1.20867,0.945219
-0.846839,0.464912,0.515677,2,3,0,1.38293,0.562342
-0.868387,0.958267,0.515677,2,3,0,0.869396,0.0373788
-0.697711,0.711927,0.515677,2,3,0,0.782551,0.102405
-0.709455,0.930364,0.515677,1,3,0,0.817092,0.367187
-0.682195,1,0.515677,2,3,0,0.706396,0.31423
-0.6778,0.996358,0.515677,1,3,0,0.709461,0.122799
-0.702674,0.952187,0.515677,1,3,0,0.781276,0.355027
-1.10047,0.953617,0.515677,1,3,0,1.49256,0.847217
-0.696137,0.5,0.515677,1,2,1,1.67742,0.103744
-0.841586,0.405672,0.515677,1,2,1,1.18647,0.5558
-0.897678,0.999304,0.515677,2,3,0,0.898414,0.623737
-0.897678,0,0.515677,0,1,1,1.77375,0.623737
-0.897678,0,0.515677,0,1,1,3.64504,0.623737
-0.880583,0.725041,0.515677,2,3,0,1.0135,0.0352162
-0.880583,0.1632,0.515677,2,5,0,1.19583,0.0352162
-0.716174,1,0.515677,1,1,0,0.917956,0.378778
-3.30251,0.657708,0.515677,2,4,1,3.88625,2.85158
-3.96515,0.998593,0.515677,1,3,0,4.46664,3.41793
-2.52013,0.999952,0.515677,2,7,0,4.33844,2.17116
-2.41141,1,0.515677,1,1,0,2.52061,2.07513
-1.5762,0.666667,0.515677,1,3,1,3.4447,1.31586
-1.54111,1,0.515677,1,1,0,1.58925,1.28268
-1.47601,0.999805,0.515677,2,3,0,1.6228,1.22069
-1.09781,0.666667,0.515677,1,3,1,1.6532,0.844425
-1.09781,0,0.515677,0,1,1,3.57963,0.844425
-0.656412,0.5,0.515677,1,2,1,1.63484,0.238202
-1.49936,0.681143,0.515677,2,4,1,1.5018,1.24299
-1.36024,0.999189,0.515677,2,3,0,1.68661,1.10885
-1.27495,1,0.515677,1,1,0,1.36015,1.02488
-1.23487,1,0.515677,1,1,0,1.28367,0.984844
-1.1932,1,0.515677,1,1,0,1.24263,0.942774
-1.11351,1,0.515677,1,1,0,1.19264,0.86084
-0.854611,0.999478,0.515677,2,3,0,1.20022,0.571947
-0.653074,0.995206,0.515677,1,3,0,1.00705,0.18526
-0.910327,0.399343,0.515677,1,1,0,1.63866,0.030544
-0.910327,5.78944e-06,0.515677,1,1,0,2.18669,0.030544
-0.910327,0.211061,0.515677,2,5,0,0.963461,0.030544
-0.825629,0.756397,0.515677,1,1,0,1.27954,0.535648
-1.527,0.480307,0.515677,1,2,1,2.51101,1.26929
-1.62443,0.99928,0.515677,1,1,0,1.62499,1.36122
-1.51243,1,0.515677,1,1,0,1.62359,1.25544
-2.04347,0.994639,0.515677,1,3,0,2.40345,1.74628
-1.58891,0.999463,0.515677,1,3,0,2.27601,1.32784
-1.62408,0.999756,0.515677,1,1,0,1.63767,1.36089
-1.03573,0.999982,0.515677,3,7,0,1.65294,0.778505
-0.81488,0.666667,0.515677,1,3,1,1.09306,0.521816
-0.949954,0.664825,0.515677,1,3,1,0.963442,0.684005
-0.953303,0.997017,0.515677,2,3,0,1.15054,0.687787
-0.94904,1,0.515677,2,3,0,0.970806,0.682972
-1.01456,0.998369,0.515677,1,1,0,1.01551,0.755599
-0.700936,0.5,0.515677,1,2,1,1.22378,0.351823
-0.72332,0.997918,0.515677,1,1,0,0.724559,0.390685
-0.664569,0.997127,0.515677,2,3,0,0.780788,0.269179
-0.685325,0.991438,0.515677,2,3,0,0.68991,0.114069
-0.685325,0,0.515677,0,1,1,2.56818,0.114069
-0.685325,0,0.515677,0,1,1,0.905072,0.114069
-0.784167,0.439585,0.515677,1,2,1,0.999279,0.480925
-0.723244,0.992662,0.515677,1,3,0,0.849928,0.0845774
-0.653384,1,0.515677,1,1,0,0.683521,0.182438
-0.695988,0.980616,0.515677,2,3,0,0.699474,0.103873
-0.668428,1,0.515677,1,1,0,0.689028,0.136594
-0.668428,0,0.515677,0,1,1,1.33954,0.136594
-0.652389,1,0.515677,1,3,0,0.662797,0.203105
-0.652389,0,0.515677,0,1,1,0.886217,0.203105
-0.652389,0,0.515677,0,1,1,0.891828,0.203105
-0.652908,0.999865,0.515677,2,3,0,0.653211,0.187045
-0.737495,0.932594,0.515677,1,1,0,0.757926,0.0768714
-1.26957,0.626857,0.515677,2,7,1,1.27184,1.01952
-0.89515,1,0.515677,1,3,0,1.47868,0.620757
-0.923001,0.999135,0.515677,1,1,0,0.930395,0.653238
-1.2784,0.988387,0.515677,1,3,0,1.46585,1.0283
-1.29467,0.99981,0.515677,1,1,0,1.31276,1.04443
-0.823643,0.997406,0.515677,1,3,0,1.69074,0.533108
-0.661863,0.5,0.515677,1,2,1,0.889069,0.260327
-0.670928,0.998449,0.515677,1,1,0,0.671236,0.28729
-2.05971,0.901445,0.515677,3,7,0,2.07071,1.76094
-1.19447,0.75,0.515677,2,4,1,2.13883,0.94406
-2.08569,0.745235,0.515677,2,4,1,2.1861,1.78437
-1.97983,1,0.515677,1,1,0,2.08585,1.68865
-2.7748,0.998396,0.515677,3,7,0,2.80409,2.39447
-1.86417,0.749598,0.515677,2,4,1,3.97854,1.58323
-1.49886,0.666667,0.515677,1,3,1,1.99465,1.24251
-1.78747,0.998355,0.515677,2,3,0,1.80425,1.51277
-1.97126,0.999305,0.515677,2,3,0,2.01804,1.68087
-1.81181,0.999523,0.515677,2,3,0,2.17315,1.53518
-1.72739,1,0.515677,1,1,0,1.81373,1.45721
-2.21253,0.999037,0.515677,3,7,0,2.21255,1.8982
-1.55455,0.998987,0.515677,2,5,0,2.80746,1.2954
-0.959536,0.5,0.515677,1,2,1,2.14643,0.694803
-1.53023,0.851124,0.515677,2,7,1,1.54658,1.27236
-0.776967,0.5,0.515677,1,2,1,2.67989,0.470989
-0.778801,0.999897,0.515677,1,1,0,0.790962,0.473534
-0.772033,1,0.515677,1,1,0,0.788292,0.464091
-0.845179,0.665406,0.515677,1,3,1,0.845788,0.560279
-0.850684,0.999783,0.515677,1,1,0,0.864445,0.567105
-0.970313,0.665279,0.515677,1,3,1,0.97653,0.706868
-0.66536,0.995987,0.515677,1,3,0,1.21234,0.271613
-0.66536,0,0.515677,0,1,1,0.915005,0.271613
-0.797189,0.489696,0.515677,1,2,1,0.854738,0.498535
-1.02696,0.987646,0.515677,1,3,0,1.10582,0.769049
-0.799761,0.99974,0.515677,2,7,0,0.818293,0.0532473
-0.799761,0.826682,0.515677,1,3,0,0.801928,0.0532473
-1.24726,0.1323,0.515677,1,2,1,3.02337,0.997258
-1.15319,1,0.515677,1,1,0,1.24596,0.901907
-1.57996,0.664414,0.515677,1,3,1,1.82152,1.31941
-0.721263,0.998134,0.515677,3,7,0,2.144,0.387298
-0.833802,0.894502,0.515677,1,3,0,0.849497,0.546022
-0.833802,0,0.515677,0,1,1,2.72239,0.546022
-1.24096,0.490983,0.515677,1,2,1,1.5377,0.990947
-2.04699,0.995515,0.515677,1,3,0,3.09287,1.74946
-1.45748,0.998924,0.515677,1,3,0,2.51448,1.20293
-1.09588,0.666667,0.515677,1,3,1,1.61469,0.842402
-1.06036,0.999578,0.515677,2,3,0,1.17143,0.804872
-1.48744,0.663814,0.515677,1,3,1,1.74573,1.23162
-1.94354,0.993335,0.515677,3,7,0,2.87439,1.65567
-1.43942,0.999158,0.515677,1,3,0,2.2619,1.18558
-1.67153,0.997378,0.515677,2,3,0,1.82983,1.40527
-2.04173,0.998237,0.515677,2,3,0,2.04838,1.7447
-2.4349,0.999473,0.515677,3,7,0,2.44131,2.09591
-1.04975,0.5,0.515677,1,2,1,5.91109,0.793556
-0.720332,0.997301,0.515677,1,3,0,1.26694,0.385755
-0.88418,0.990809,0.515677,2,3,0,0.89174,0.607744
-1.33811,0.491677,0.515677,1,2,1,1.69305,1.08721
-0.652986,0.5,0.515677,1,2,1,2.63639,0.186176
-1.26101,0.386393,0.515677,1,2,1,2.5696,1.011
-1.35503,0.999033,0.515677,2,3,0,1.41881,1.10377
-0.998341,0.999077,0.515677,1,3,0,1.51977,0.737877
-0.655466,0.5,0.515677,1,2,1,1.39837,0.170105
-0.652672,1,0.515677,2,3,0,0.654429,0.190172
-0.848252,0.925334,0.515677,1,3,0,1.06246,0.564095
-0.682387,1,0.515677,2,3,0,0.834696,0.314652
-0.682387,3.74904e-54,0.515677,1,1,0,0.858384,0.314652
-0.682387,0,0.515677,0,1,1,0.972257,0.314652
-0.663549,0.997733,0.515677,1,3,0,0.700861,0.145974
-0.663549,0,0.515677,0,1,1,0.867371,0.145974
-0.678943,0.906265,0.515677,2,3,0,0.713264,0.306923
-0.657841,0.998747,0.515677,1,3,0,0.691157,0.16099
-0.652762,0.999928,0.515677,1,3,0,0.657531,0.211567
-0.652762,0,0.515677,0,1,1,0.939887,0.211567
-0.865547,0.934912,0.515677,1,3,0,1.07716,0.585317
-1.30151,0.98089,0.515677,1,3,0,1.63275,1.05119
-2.63008,0.989437,0.515677,2,5,0,2.99585,2.26783
-2.1595,0.799899,0.515677,2,5,1,2.85712,1.85072
-1.44465,0.998663,0.515677,3,7,0,2.97789,1.19061
-2.01236,0.993455,0.515677,1,3,0,2.4457,1.71813
-1.98372,1,0.515677,1,1,0,2.03015,1.69218
-2.66453,0.998644,0.515677,3,7,0,2.71395,2.29804
-0.741762,0.999839,0.515677,2,5,0,2.79332,0.419827
-0.750078,0.998563,0.515677,2,3,0,0.796468,0.432365
-0.945686,0.996005,0.515677,1,3,0,1.00828,0.679173
-1.02127,0.99811,0.515677,1,1,0,1.02146,0.76289
-1.02127,0,0.515677,0,1,1,3.35327,0.76289
-1.9912,0.484619,0.515677,1,2,1,3.69107,1.69897
-2.03591,0.999731,0.515677,2,3,0,2.13794,1.73944
-3.90529,0.992108,0.515677,2,5,0,4.7445,3.36704
-3.89331,0.999952,0.515677,2,3,0,4.03819,3.35685
-2.32917,0.999933,0.515677,3,7,0,4.14177,2.00219
-2.09723,0.999989,0.515677,2,3,0,2.36536,1.79476
-2.14393,0.999822,0.515677,1,1,0,2.15603,1.83674
-2.03339,1,0.515677,1,1,0,2.14385,1.73716
-1.55755,0.999369,0.515677,1,3,0,2.29815,1.29825
-1.52904,0.998975,0.515677,2,3,0,1.80357,1.27123
-0.872049,0.998955,0.515677,3,7,0,1.91543,0.593192
-0.872049,0,0.515677,0,1,1,1.73109,0.593192
-0.952888,0.665797,0.515677,1,3,1,0.952958,0.687319
-0.969442,0.999857,0.515677,2,3,0,0.982091,0.705896
-1.4765,0.983963,0.515677,1,3,0,1.8968,1.22116
-0.72099,0.5,0.515677,1,2,1,2.71818,0.386847
-0.72099,0,0.515677,0,1,1,1.57769,0.386847
-0.72099,0,0.515677,0,1,1,3.09132,0.386847
-0.654215,1,0.515677,2,3,0,0.701857,0.176613
-1.3478,0.762102,0.515677,2,7,1,1.34821,1.0967
-0.756981,0.5,0.515677,1,2,1,2.06018,0.44254
-0.8397,0.996373,0.515677,2,3,0,0.868072,0.553439
-1.16647,0.985395,0.515677,1,3,0,1.34053,0.915523
-1.20586,0.995326,0.515677,3,7,0,1.89131,0.955611
-1.55311,0.854761,0.515677,2,7,1,1.68796,1.29405
-1.47088,1,0.515677,1,1,0,1.55436,1.21578
-1.0523,0.998827,0.515677,1,3,0,1.70955,0.796275
-2.60521,0.972698,0.515677,2,5,0,3.23078,2.246
-4.59164,0.99548,0.515677,2,7,0,5.53362,3.94795
-4.41474,0.999986,0.515677,2,3,0,4.65803,3.79873
-3.40661,1,0.515677,3,7,0,4.42551,2.94104
-2.83349,0.999699,0.515677,1,3,0,3.7629,2.44565
-1.94163,0.666667,0.515677,1,3,1,3.97032,1.65393
-1.35538,0.666667,0.515677,1,3,1,2.41705,1.10411
-1.28718,1,0.515677,1,1,0,1.35777,1.03701
-1.35561,0.999747,0.515677,2,3,0,1.35871,1.10434
-1.13764,1,0.515677,2,3,0,1.37532,0.885881
-0.91858,0.666667,0.515677,1,3,1,1.18102,0.648132
-0.771662,0.998484,0.515677,2,3,0,1.01816,0.46357
-0.953992,0.663464,0.515677,1,3,1,1.00019,0.688565
-1.01222,0.998565,0.515677,1,1,0,1.01411,0.75305
-1.22097,0.665253,0.515677,1,3,1,1.25589,0.970858
-1.24422,0.999698,0.515677,1,1,0,1.25891,0.994219
-0.822846,1,0.515677,2,7,0,1.23275,0.532087
-1.23131,0.490442,0.515677,1,2,1,1.53586,0.981267
-1.78913,0.990578,0.515677,1,3,0,2.23813,1.51429
-1.4268,0.666667,0.515677,1,3,1,1.92028,1.17342
-0.864495,0.5,0.515677,1,2,1,1.99009,0.584038
-1.36808,0.489594,0.515677,1,2,1,1.82846,1.11651
-1.2752,1,0.515677,1,1,0,1.36737,1.02512
-1.83576,0.991312,0.515677,1,3,0,2.28176,1.55718
-1.89285,0.999713,0.515677,1,1,0,1.90108,1.60946
-2.91136,0.746135,0.515677,2,4,1,4.46265,2.51341
-2.79394,1,0.515677,1,1,0,2.91154,2.41117
-2.82072,0.999943,0.515677,1,1,0,2.84167,2.43453
-2.71461,1,0.515677,1,1,0,2.82173,2.34188
-1.38804,0.8,0.515677,2,5,1,2.714,1.13592
-1.47651,0.999186,0.515677,1,1,0,1.47746,1.22117
-1.40363,1,0.515677,2,3,0,1.47884,1.15103
-1.51019,0.999049,0.515677,1,1,0,1.51022,1.25331
-1.85554,0.665772,0.515677,1,3,0,1.96832,1.57533
-2.01386,0.99975,0.515677,3,7,0,2.06974,1.71949
-1.55697,0.666667,0.515677,1,3,1,2.25174,1.2977
-2.03197,0.995714,0.515677,1,3,0,2.29921,1.73588
-1.15163,0.5,0.515677,1,2,1,3.32301,0.9003
-1.51096,0.993938,0.515677,1,3,0,1.66491,1.25404
-1.50549,0.998858,0.515677,2,3,0,1.76634,1.24883
-1.48124,1,0.515677,1,1,0,1.5221,1.22569
-1.10904,0.666667,0.515677,1,3,1,1.64961,0.856174
-0.953967,0.666667,0.515677,1,3,1,1.11811,0.688536
-1.34431,0.744229,0.515677,2,4,1,1.57237,1.09328
-0.698428,0.5,0.515677,1,2,1,2.58909,0.101807
-0.760552,0.875467,0.515677,1,3,0,0.95138,0.447728
-3.5472,0.63943,0.515677,2,4,1,6.44543,3.06155
-3.59747,0.999934,0.515677,1,1,0,3.61121,3.10455
-2.3896,1,0.515677,3,7,0,3.59438,2.05581
-2.30276,1,0.515677,3,7,0,2.39256,1.97869
-2.27645,1,0.515677,2,3,0,2.32252,1.95527
-2.24269,1,0.515677,2,3,0,2.29326,1.92515
-2.03845,0.999974,0.515677,2,3,0,2.28597,1.74174
-2.59158,0.997064,0.515677,1,3,0,2.94838,2.23403
-1.112,0.5,0.515677,1,2,1,6.50838,0.859261
-0.688954,0.5,0.515677,1,2,1,1.52724,0.32855
-0.909774,0.634127,0.515677,1,1,0,1.29899,0.0306238
-0.909774,0.161111,0.515677,2,5,0,1.0293,0.0306238
-0.875712,0.600651,0.515677,1,1,0,1.4591,0.597605
-2.23005,0.727457,0.515677,2,4,1,2.25972,1.91386
-2.18956,1,0.515677,1,1,0,2.24431,1.87766
-2.18879,1,0.515677,1,1,0,2.22043,1.87697
-2.07563,1,0.515677,1,1,0,2.18862,1.7753
-1.44568,0.998933,0.515677,2,5,0,2.62616,1.1916
-2.46616,0.995479,0.515677,3,7,0,2.46802,2.12354
-1.70537,0.666667,0.515677,1,3,1,3.28026,1.43678
-1.53445,0.994559,0.515677,3,7,0,3.19887,1.27636
-1.27918,0.666667,0.515677,1,3,1,1.58163,1.02908
-0.830426,0.997594,0.515677,1,3,0,1.63051,0.54175
-0.830426,0,0.515677,0,1,1,1.48006,0.54175
-0.853649,0.999054,0.515677,1,1,0,0.860491,0.570763
-0.886486,0.998808,0.515677,1,1,0,0.891429,0.610491
-0.745701,0.666667,0.515677,1,3,0,0.902997,0.425807
-0.745701,0,0.515677,0,1,1,1.93126,0.425807
-1.0707,0.975052,0.515677,1,3,0,1.28847,0.815859
-1.04011,0.997917,0.515677,2,3,0,1.27144,0.783214
-0.761987,0.5,0.515677,1,2,1,1.16707,0.449798
-0.846442,1,0.515677,1,1,0,0.857814,0.0416993
-0.846442,0.276361,0.515677,2,5,0,1.13908,0.0416993
